Job_Title,Company_Name,Salary,Working_Status,Working_Type,Skills,Employee,Industry,Location,Date
Data Engineer,LTIMindtree ,140000,Full-time,On-site,"['Python(ProgrammingLanguage)', 'AmazonEC2', 'AmazonWebServices(AWS)', 'ApacheSpark', 'AzureDatabricks', 'CloudApplications', 'DataMigration', 'PySpark', 'SQL', 'Snowflake']","10,001+ employees ", IT Services and IT Consulting," Hartford, CT",2 weeks ago
Software Engineer,Artera ,385223,Full-time,Remote,"['ArtificialIntelligence(AI)', 'Communication', 'DataScience', 'HL7St', 'ards', 'MLOps', 'MachineLearning', 'NaturalLanguageProcessing(NLP)', 'PatternRecognition', 'Snowflake', 'SnowflakeCloud']",201-500 employees , Hospitals and Health Care, United States,1 week ago
Software Engineer,Artera ,364737,Full-time,Remote,"['ArtificialIntelligence(AI)', 'Communication', 'DataScience', 'HL7St', 'ards', 'MLOps', 'MachineLearning', 'NaturalLanguageProcessing(NLP)', 'PatternRecognition', 'Snowflake', 'SnowflakeCloud']",201-500 employees , Hospitals and Health Care, United States,1 week ago
Data Engineer,American Greetings ,146277,Full-time,Hybrid,"['AnalyticalSkills', 'Python(ProgrammingLanguage)', 'AmazonRedshift', 'AmazonWebServices(AWS)', 'ComputerScience', 'DataEngineering', 'Databases', 'NoSQL', 'RelationalDatabases', 'SQL']","10,001+ employees ", Manufacturing," Westlake, OH",1 week ago
Data Engineer,Parker B Associates ,117500,Full-time,Hybrid,[],1-10 employees , Staffing and Recruiting, New York City Metropolitan Area,2 weeks ago
Software Engineer intern,Behaviorally ,73344,Full-time,On-site,[],51-200 employees , Market Research," Teaneck, NJ",1 week ago
Software Engineer,Lockheed Martin ,106598,Full-time,On-site,"['ArtificialIntelligence(AI)', 'ComputerScience', 'ComputerSimulations', 'DeepLearning', 'Research', 'Development(R&D)']","10,001+ employees ", Defense and Space Manufacturing," King of Prussia, PA",1 week ago
Data Analyst,Synechron ,220493,Full-time,Hybrid,"['Python(ProgrammingLanguage)', 'ApacheImpala', 'DataAnalysis', 'DatabaseQueries', 'Databases', 'Hive', 'OTCMarkets', 'PerformanceTuning', 'SQL', 'ShellScripting']","10,001+ employees ", Financial Services," Jersey City, NJ",1 week ago
Data Analyst,Synechron ,187864,Full-time,Hybrid,"['Python(ProgrammingLanguage)', 'ApacheImpala', 'DataAnalysis', 'DatabaseQueries', 'Databases', 'Hive', 'OTCMarkets', 'PerformanceTuning', 'SQL', 'ShellScripting']","10,001+ employees ", Financial Services," Jersey City, NJ",1 week ago
Data Analyst,STR ,152912,Full-time,Hybrid,"['AdHocReporting', 'Dashboards', 'DataAnalytics', 'DataIngestion', 'DataScience', 'DataVisualization', 'Databases', 'GoogleDataStudio', 'In-depthAnalysis', 'MarketingAnalytics']","1,001-5,000 employees ", Hospitality," Hendersonville, TN",1 week ago
Data Analyst,STR ,187585,Full-time,Hybrid,"['AdHocReporting', 'Dashboards', 'DataAnalytics', 'DataIngestion', 'DataScience', 'DataVisualization', 'Databases', 'GoogleDataStudio', 'In-depthAnalysis', 'MarketingAnalytics']","1,001-5,000 employees ", Hospitality," Hendersonville, TN",1 week ago
Software Engineer,Meta ,207000,Full-time,On-site,"['Java', 'C#', 'CapacityPlanning', 'CodeReview', 'ComputerScience', 'Doctrine(PHP)', 'PHP', 'PerformanceEngineering', 'Perl', 'Scripting']","10,001+ employees ", Software Development," Menlo Park, CA Reposted  1 week ago",1 week ago
Software Engineer,Meta ,207000,Full-time,On-site,"['Java', 'C#', 'CapacityPlanning', 'CodeReview', 'ComputerScience', 'Doctrine(PHP)', 'PHP', 'PerformanceEngineering', 'Perl', 'Scripting']","10,001+ employees ", Software Development," Menlo Park, CA Reposted  1 week ago",1 week ago
Software Engineer,Beacon Hill Staffing Group ,332880,Full-time,Hybrid,"['APIManagement', 'AgileMethodologies', 'ApacheKafka', 'CloudComputing', 'ITIntegration', 'KongAPIGateway', 'Middleware', 'MuleSoftAnypointPlatform', 'RESTAPIs', 'RepresentationalStateTransfer(REST)']","1,001-5,000 employees ", Staffing and Recruiting," Schaumburg, IL",1 week ago
Software Engineer,Beacon Hill Staffing Group ,83317,Full-time,Hybrid,"['APIManagement', 'AgileMethodologies', 'ApacheKafka', 'CloudComputing', 'ITIntegration', 'KongAPIGateway', 'Middleware', 'MuleSoftAnypointPlatform', 'RESTAPIs', 'RepresentationalStateTransfer(REST)']","1,001-5,000 employees ", Staffing and Recruiting," Schaumburg, IL",1 week ago
Software Engineer,"Crown Linen, LLC ",253717,Full-time,On-site,"['EngineeringManagement', 'MaintenanceManagement', 'Maintenance', 'Repair', 'MicrosoftExcel', 'Multitasking', 'PreventiveMaintenance']","501-1,000 employees",," Fort Myers, FL",1 hour ago
,Cypress Gulf ,92500,Full-time,On-site,"['Budgeting', 'CivilEngineering', 'CivilEngineers', 'Construction', 'ConstructionEngineering', 'ConstructionManagement', 'Pre-Construction', 'ProjectManagement', 'SiteDevelopment']",,," Sanford, FL",1 week ago
Data Engineer,Apex Systems ,127207,Full-time,On-site,"['AttentiontoDetail', 'Cabling', 'Communication', 'DataCenterManagement', 'DataCenters', 'ElectricalEngineering', 'Low-VoltageEngineering', 'NetworkDesign', 'PowerDistribution', 'UPSSystems']","1,001-5,000 employees ", IT Services and IT Consulting," Sterling, VA",2 weeks ago
Data Engineer,Motimatic ,170000,Full-time,Hybrid,"['Python(ProgrammingLanguage)', 'Communication', 'DataAnalysis', 'DataEngineering', 'DataMining', 'DataVisualization', 'FunctionalProgramming', 'KnowledgeAcquisition', 'MachineLearning', 'SQL']",51-200 employees , Higher Education," Oakland, CA",2 weeks ago
Software Engineer,Dice ,210468,Full-time,Remote,"['ProceduralProgramming', '.NETFramework', 'ASP.NETWebAPI', 'C(ProgrammingLanguage)', 'C#', 'CascadingStyleSheets(CSS)', 'EntityFramework', 'HTML5', 'LanguageIntegratedQuery(LINQ)', 'SQL']","1,001-5,000 employees "," Technology, Information and Internet"," Austin, TX",5 hours ago
Data Engineer,Amazon ,94827,Full-time,On-site,"['AmazonKinesis', 'AmazonRedshift', 'DataEngineering', 'DataModeling', 'Databases', 'Datasets', 'Extract', 'Transform', 'Load(ETL)', 'GraphDatabases', 'ObjectStorage', 'Scala']","10,001+ employees ", Software Development," Austin, TX Reposted  1 week ago",1 week ago
Data Scientist,Vial ,361062,Full-time,Remote,"['BayesianOptimization', 'Chemistry', 'Communication', 'ComputerScience', 'DataScience', 'DrugDiscovery', 'MachineLearning', 'Optimization', 'OralCommunication', 'PatternRecognition']",51-200 employees , Biotechnology Research," San Francisco, CA",2 weeks ago
Data Scientist,Vial ,121725,Full-time,Remote,"['BayesianOptimization', 'Chemistry', 'Communication', 'ComputerScience', 'DataScience', 'DrugDiscovery', 'MachineLearning', 'Optimization', 'OralCommunication', 'PatternRecognition']",51-200 employees , Biotechnology Research," San Francisco, CA",2 weeks ago
Data Scientist,Vial ,160405,Full-time,Remote,"['BayesianOptimization', 'Chemistry', 'Communication', 'ComputerScience', 'DataScience', 'DrugDiscovery', 'MachineLearning', 'Optimization', 'OralCommunication', 'PatternRecognition']",51-200 employees , Biotechnology Research," San Francisco, CA",2 weeks ago
Data Engineer,S&P Global ,75000,Full-time,Remote,"['Java', 'Python(ProgrammingLanguage)', 'ComputerScience', 'DataScience', 'EmployeeBenefits', 'MachineLearning', 'Programming', 'ProgrammingLanguages', 'SkillDevelopment', 'SoftwareDevelopment']","10,001+ employees ", Financial Services," New York, NY",2 weeks ago
Data Engineer,S&P Global ,75000,Full-time,Remote,"['Java', 'Python(ProgrammingLanguage)', 'ComputerScience', 'DataScience', 'EmployeeBenefits', 'MachineLearning', 'Programming', 'ProgrammingLanguages', 'SkillDevelopment', 'SoftwareDevelopment']","10,001+ employees ", Financial Services," New York, NY",2 weeks ago
,Luxoft ,261773,Full-time,Hybrid,[],"10,001+ employees ", IT Services and IT Consulting," Plano, TX",1 week ago
,Luxoft ,78657,Full-time,Hybrid,"['Python(ProgrammingLanguage)', 'AmazonRedshift', 'Apache', 'ApacheAirflow', 'DataArchitecture', 'DataWarehousing', 'Scala', 'Snowflake', 'SnowflakeCloud', 'SocialNetworking']","10,001+ employees ", IT Services and IT Consulting," Plano, TX",1 week ago
Data Engineer,Triage Staffing | Healthcare Staffing ,186248,Full-time,On-site,"['ComputerScience', 'DataAnalytics', 'DataArchitecture', 'DataModels', 'DataScience', 'DataWarehousing', 'Debugging', 'Extract', 'Transform', 'Load(ETL)', 'TechnicalDocumentation', 'TestPlanning']",201-500 employees , Hospitals and Health Care," Omaha, NE",2 weeks ago
Data Engineer,Triage Staffing | Healthcare Staffing ,130000,Full-time,On-site,"['ComputerScience', 'DataAnalytics', 'DataArchitecture', 'DataModels', 'DataScience', 'DataWarehousing', 'Debugging', 'Extract', 'Transform', 'Load(ETL)', 'TechnicalDocumentation', 'TestPlanning']",201-500 employees , Hospitals and Health Care," Omaha, NE",2 weeks ago
Software Engineer,ConGlobal ,396057,Full-time,Remote,"['AnalyticalSkills', 'C++', 'Python(ProgrammingLanguage)', 'ComputerScience', 'ComputerVision', 'DataScience', 'DeepLearning', 'ElectricalEngineering', 'MachineLearning', 'ProgrammingLanguages']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage", United States,2 weeks ago
Software Engineer,ConGlobal ,280890,Full-time,Remote,"['AnalyticalSkills', 'C++', 'Python(ProgrammingLanguage)', 'ComputerScience', 'ComputerVision', 'DataScience', 'DeepLearning', 'ElectricalEngineering', 'MachineLearning', 'ProgrammingLanguages']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage", United States,2 weeks ago
Software Engineer,Mainz Brady Group ,128876,Full-time,Hybrid,"['Java', 'Python(ProgrammingLanguage)', 'ArtificialIntelligence(AI)', 'ChatGPT', 'GPT-3', 'LargeLanguageModels(LLM)', 'MachineLearning', 'PyTorch', 'TensorFlow']",51-200 employees , Staffing and Recruiting," Boston, MA",1 week ago
Software Engineer,Mainz Brady Group ,307204,Full-time,Hybrid,"['Java', 'Python(ProgrammingLanguage)', 'ArtificialIntelligence(AI)', 'ChatGPT', 'GPT-3', 'LargeLanguageModels(LLM)', 'MachineLearning', 'PyTorch', 'TensorFlow']",51-200 employees , Staffing and Recruiting," Boston, MA",1 week ago
Software Engineer,Azzur Group ,330961,Full-time,Remote,"['Communication', 'EnvironmentalMonitoring', 'GoodManufacturingPractice(GMP)', 'InterpersonalSkills', 'LaboratoryInformationManagementSystem(LIMS)', 'OralCommunication']",201-500 employees , Pharmaceutical Manufacturing," Princeton, NJ",1 week ago
Software Engineer,Azzur Group ,181209,Full-time,Remote,"['Communication', 'EnvironmentalMonitoring', 'GoodManufacturingPractice(GMP)', 'InterpersonalSkills', 'LaboratoryInformationManagementSystem(LIMS)', 'OralCommunication']",201-500 employees , Pharmaceutical Manufacturing," Princeton, NJ",1 week ago
Software Engineer intern,Ancestry ,120523,Full-time,On-site,"['APIDevelopment', 'GraphQL', 'MobileApplicationDevelopment', 'MobileApplications', 'Model-view-viewmodel(MVVM)', 'Swift(ProgrammingLanguage)', 'SwiftUI', 'TechnicalPlanning', 'Xcode', 'iOSDevelopment']","1,001-5,000 employees ", Software Development," Lehi, UT",1 week ago
,Lockheed Martin ,111183,Full-time,On-site,[],"10,001+ employees ", Defense and Space Manufacturing," Chelmsford, MA",3 weeks ago
,Lockheed Martin ,266779,Full-time,On-site,"['Algorithms', 'AutomaticTestEquipment', 'Debugging', 'Microwave', 'RadioFrequency(RF)', 'SystemIntegration', 'SystemTesting', 'TestAutomation', 'TestEngineering', 'TestEquipment']","10,001+ employees ", Defense and Space Manufacturing," Chelmsford, MA",3 weeks ago
Data Engineer,Codeworks IT Careers  ,200658,Full-time,Remote,"['DashboardBuilding', 'Dashboards', 'DataWarehousing', 'Databases', 'ETLTools', 'Extract', 'Transform', 'Load(ETL)', 'Metadata', 'RelationalDatabases', 'SQL', 'Tableau']",201-500 employees , IT Services and IT Consulting, United States,1 week ago
,"Clark Land Resources, Inc. ",57500,Full-time,Hybrid,"['ChainofTitle', 'Closing(RealEstate)', 'InterpersonalCommunication', 'MortgageIndustry', 'PropertyManagement', 'ResearchSkills', 'SitePlans', 'TitleEscrow', 'TitleSearches', 'WrittenCorrespondence']",51-200 employees,, San Diego Metropolitan Area,1 week ago
Data Analyst,Amylyx Pharmaceuticals ,85050,Full-time,Hybrid,"['BusinessAnalysis', 'BusinessRequirements', 'Communication', 'ComputerScience', 'DocumentAnalysis', 'NetSuite', 'OperationalRequirements', 'ProcessDescriptions', 'UserDocumentation', 'WorkflowAnalysis']",201-500 employees , Pharmaceutical Manufacturing," Cambridge, MA",1 week ago
Data Scientist,Amazon ,164000,Full-time,On-site,"['Java', 'Algorithms', 'AutomatedProcesses', 'ComputerScience', 'DataScience', 'Mathematics', 'ModelValidation', 'NaturalLanguageProcessing(NLP)', 'PatternRecognition', 'ProductDiscovery']","10,001+ employees ", Software Development," Sunnyvale, CA Reposted  1 week ago",1 week ago
Data Analyst,MERGE ,201517,Full-time,Hybrid,"['Communication', 'MicrosoftPowerPoint', 'PaidSocialMedia']","501-1,000 employees ", Marketing Services," Chicago, IL",4 minutes ago
Software Engineer,Lockheed Martin ,299688,Full-time,Hybrid,"['Java', 'ProblemSolving', 'Python(ProgrammingLanguage)', 'Object-OrientedProgramming(OOP)', 'PatternRecognition', 'RemoteSensing', 'Scikit-Learn', 'Scripting', 'TensorFlow', 'WrittenCommunication']","10,001+ employees ", Defense and Space Manufacturing," Herndon, VA",1 week ago
Data Engineer,Apex Systems ,335893,Full-time,On-site,"['BigData', 'DataEngineering', 'DataScience', 'DataWarehousing', 'Databases', 'Extract', 'Transform', 'Load(ETL)', 'MicrosoftPowerBI', 'Snowflake']","1,001-5,000 employees ", IT Services and IT Consulting," Kansas City, MO",1 week ago
Software Engineer,Lumicity ,24159,Full-time,On-site,"['C++', 'Python(ProgrammingLanguage)', 'ComputerVision', 'DeepLearning', 'ImageProcessing', 'MATLAB', 'MachineLearning', 'OpenCV', 'PyTorch', 'TensorFlow']",51-200 employees , Staffing and Recruiting," Orange County, CA",1 week ago
Data Scientist,Cash App ,11511,Full-time,Remote,"['DataAnalysis', 'DataAnalytics', 'DataScience', 'Datasets', 'MathematicalModeling', 'Mathematics', 'P', 'as(Software)', 'R(ProgrammingLanguage)', 'StatisticalConcepts', 'Statistics']","1,001-5,000 employees "," Technology, Information and Internet"," San Francisco, CA",1 week ago
Software Engineer,Cognizant ,140000,Full-time,Remote,"['AgileEnvironment', 'ComputerScience', 'ConversationDesign', 'DataScience', 'Dialogflow', 'EnterpriseSolutionDesign', 'GenerativeAI', 'ModelSelection', 'TechnicalSolutionDesign', 'UserDocumentation']","10,001+ employees ", IT Services and IT Consulting," Bloomfield, CT",1 week ago
Software Engineer,Cognizant ,140000,Full-time,Remote,"['AgileEnvironment', 'ComputerScience', 'ConversationDesign', 'DataScience', 'Dialogflow', 'EnterpriseSolutionDesign', 'GenerativeAI', 'ModelSelection', 'TechnicalSolutionDesign', 'UserDocumentation']","10,001+ employees ", IT Services and IT Consulting," Bloomfield, CT",1 week ago
Software Engineer,Lifepoint Health® ,175831,Full-time,Remote,"['DataIntegration', 'DataInterfaces', 'DataManagement', 'DesignSpecifications', 'EnterpriseServiceBus(ESB)Architecture', 'HL7St', 'ards', 'IntegrationDevelopment', 'Interfaces', 'MuleSoftAnypointPlatform', 'VendorCoordination']","10,001+ employees ", Hospitals and Health Care," Brentwood, TN",1 week ago
Data Engineer,"ISC (Integrated Specialty Coverages, LLC) ",110000,Full-time,Remote,"['Java', 'Python(ProgrammingLanguage)', 'AmazonQuickSight', 'AmazonWebServices(AWS)', 'Jenkins', 'MicrosoftExcel', 'MySQL', 'SQL', 'Snowflake', 'SnowflakeCloud']",201-500 employees , Insurance, United States,1 week ago
Data Engineer,"ISC (Integrated Specialty Coverages, LLC) ",110000,Full-time,Remote,"['Java', 'Python(ProgrammingLanguage)', 'AmazonQuickSight', 'AmazonWebServices(AWS)', 'Jenkins', 'MicrosoftExcel', 'MySQL', 'SQL', 'Snowflake', 'SnowflakeCloud']",201-500 employees , Insurance, United States,1 week ago
Data Engineer,"ISC (Integrated Specialty Coverages, LLC) ",110000,Full-time,Remote,"['Java', 'Python(ProgrammingLanguage)', 'AmazonQuickSight', 'AmazonWebServices(AWS)', 'Jenkins', 'MicrosoftExcel', 'MySQL', 'SQL', 'Snowflake', 'SnowflakeCloud']",201-500 employees , Insurance, United States,1 week ago
Data Engineer,IntePros ,301281,Full-time,On-site,"['BPMN', 'BusinessRules', 'CamundaBPM', 'Communication', 'DataEngineering', 'DataScience', 'DataWarehousing', 'Databases', 'Extract', 'Transform', 'Load(ETL)', 'JakartaEE']",201-500 employees , IT Services and IT Consulting," Johnston, RI",1 week ago
Data Engineer,IntePros ,286090,Full-time,On-site,"['BPMN', 'BusinessRules', 'CamundaBPM', 'Communication', 'DataEngineering', 'DataScience', 'DataWarehousing', 'Databases', 'Extract', 'Transform', 'Load(ETL)', 'JakartaEE']",201-500 employees , IT Services and IT Consulting," Johnston, RI",1 week ago
Software Engineer,SoftSages Technology ,350506,Full-time,Hybrid,"['CMDB', 'DataReconciliation', 'ITAssetManagement', 'SQL', 'ServiceNow']",,," Alpharetta, GA",1 hour ago
Software Engineer,SoftSages Technology ,388971,Full-time,Hybrid,"['CMDB', 'DataReconciliation', 'ITAssetManagement', 'SQL', 'ServiceNow']",201-500 employees,," Alpharetta, GA",1 hour ago
Software Engineer,"Applied Optoelectronics, Inc. ",221961,Full-time,On-site,"['Python(ProgrammingLanguage)', 'Engineering', 'Field-ProgrammableGateArrays(FPGA)', 'I2C', 'LabVIEW', 'NetworkAnalyzers(Electrical)', 'RS232', 'TestAutomation', 'VersionControlTools']",, Telecommunications," Atlanta, GA",1 week ago
Software Engineer,"Applied Optoelectronics, Inc. ",222173,Full-time,On-site,"['Python(ProgrammingLanguage)', 'Engineering', 'Field-ProgrammableGateArrays(FPGA)', 'I2C', 'LabVIEW', 'NetworkAnalyzers(Electrical)', 'RS232', 'TestAutomation', 'VersionControlTools']","1,001-5,000 employees ", Telecommunications," Atlanta, GA",1 week ago
Data Engineer,"Pegasus Knowledge Solutions, Inc. ",216050,Full-time,Remote,"['Python(ProgrammingLanguage)', 'AzureDevOpsServices', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'DevOps', 'English', 'MicrosoftAzure', 'MicrosoftSQLServer', 'PySpark', 'SQL', 'SoftwareDevelopment']",201-500 employees , Data Infrastructure and Analytics, United States,1 week ago
