Job_Title,Company_Name,Salary,Working_Status,Working_Type,Skills,Employee,Industry,Location,Date
Software Development Engineer,Amazon ,"$115,000/yr - $223,600/yr (from job description) ",Full-time,On-site,"['CodingSt', 'ards', 'Communication', 'DesignPatterns', 'Functionality', 'Interfaces', 'Programming', 'ProgrammingLanguages', 'SkillDevelopment', 'SoftwareDevelopment', 'SoftwareDevelopmentLifeCycle(SDLC)']","10,001+ employees ", Software Development," Seattle, WA Reposted  4 days ago",4 days ago
Data Center Engineer,Apex Systems ,,Full-time,On-site,"['BuildingManagementSystems', 'BuildingPerformance', 'CoolingTowers', 'DataCenters', 'ElectricalWork', 'Generators', 'PowerDistribution', 'Switchgear', 'Troubleshooting', 'UPSSystems']","1,001-5,000 employees ", IT Services and IT Consulting," Sterling, VA",6 days ago
No SQL developer,Amtex Systems Inc. ,,Full-time,Hybrid,"['Cross-teamCollaboration', 'DataAnalytics', 'DataCenterDesign', 'DataModeling', 'DataSecurity', 'Documentation', 'GraphDatabases', 'MicrosoftAzure', 'NoSQL']","1,001-5,000 employees ", IT Services and IT Consulting," Iowa, United States",6 days ago
Site Reliability Engineer,Stem IT ,"$145,000/yr - $165,000/yr ",Full-time,Hybrid,"['AmazonWebServices(AWS)', 'Ansible', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'DevOps', 'GoogleCloudPlatform(GCP)', 'Jenkins', 'Kubernetes', 'SiteReliabilityEngineering', 'Splunk', 'Terraform']",1-10 employees , Staffing and Recruiting," Baltimore, MD",6 days ago
Intern - Software Engineer,Pearson ,,Full-time,On-site,"['DesignPatterns', 'Microservices', 'ProblemSolving']","10,001+ employees ", Education," Durham, NC",2 weeks ago
Site Reliability Engineer,Optomi ,,Full-time,Hybrid,"['AWSCloudFormation', 'AmazonWebServices(AWS)', 'Ansible', 'Bash', 'DockerProducts', 'ElasticStack(ELK)', 'Kubernetes', 'Python(ProgrammingLanguage)', 'Splunk', 'Terraform']","501-1,000 employees ", IT Services and IT Consulting," Plano, TX",6 days ago
Data Center Engineer,Hamilton Barnes 🌳 ,"$140,000/yr ",Full-time,On-site,"['Cabling', 'DataCenterInfrastructure', 'DataCenters', 'MicrosoftExchange', 'NetworkDevices', 'Racking', 'SkillDevelopment', 'StorageDevices', 'Teamwork', 'Troubleshooting']",51-200 employees , Staffing and Recruiting," Secaucus, NJ",6 6 days ago
SQL Developer,Turnberry Solutions ,"$80,850/yr - $107,800/yr ",Full-time,On-site,"['C#', 'DatabaseDesign', 'PerformanceTuning', 'SQL', 'SQLServerAnalysisServices(SSAS)', 'XML']","1,001-5,000 employees ", Business Consulting and Services, Denver Metropolitan Area,6 days ago
Junior Test Automation Engineer,Astrodyne TDI ,,Full-time,On-site,"['C#', 'C++', 'CommunicationProtocols', 'ComputerEngineering', 'ElectronicHardware', 'GPIB', 'InterpersonalSkills', 'Python(ProgrammingLanguage)', 'TestAutomation', 'Troubleshooting']","501-1,000 employees "," Appliances, Electrical, and Electronics Manufacturing"," Hackettstown, NJ",6 days ago
Senior Software Engineer,Understanding Recruitment ,,Full-time,Hybrid,"['Blockchain', 'EmployeeBenefits', 'JavaScript', 'Node.js', 'ProductService', 'React.js', 'SCIClearance', 'SkillDevelopment', 'StartupEnvironments', 'TypeScript']",51-200 employees , Staffing and Recruiting," New York, NY",3 weeks ago
Software Engineer - Intern,Lockheed Martin ,,Full-time,Hybrid,"['C(ProgrammingLanguage)', 'C#', 'C++', 'Communication', 'Python(ProgrammingLanguage)', 'SkillDevelopment', 'SoftwareDevelopment']","10,001+ employees ", Defense and Space Manufacturing," Marietta, GA",4 weeks ago
Software Engineer,ITR Group ,"$75,000/yr - $85,000/yr (from job description) ",Full-time,Hybrid,"['.NETFramework', 'ApplicationDevelopment', 'C(ProgrammingLanguage)', 'C#', 'Communication', 'Design', 'SQL', 'ServiceWork', 'SkillDevelopment', 'UnitTesting']",51-200 employees , IT Services and IT Consulting, Greater Minneapolis-St. Paul Area,6 days ago
2024 Summer Intern: Software Engineer,Spectrum ,,Full-time,On-site,"['ApplicationDevelopment', 'English', 'JavaDevelopment', 'KnowledgeAcquisition', 'PerformanceMotivation', 'ProblemSolving', 'Programmes', 'ServiceOrientation(Social)', 'SkillDevelopment', 'SpringBoot']","10,001+ employees ", Telecommunications," Maryland Heights, MO Reposted  1 week ago",1 week ago
2023104 Software Engineer,John Deere ,,Full-time,Remote,['C++'],"10,001+ employees ", Machinery Manufacturing," Milan, IL",2 weeks ago
"Performance Engineer, Augmented Reality",Google ,"$166,000/yr - $254,000/yr (from job description) ",Full-time,On-site,"['Algorithms', 'C++', 'EmbeddedSoftware', 'EmbeddedSoftwareProgramming', 'LinuxKernel', 'PowerOptimization', 'PowerTools', 'ProfilingTools', 'Prototyping', 'RapidPrototyping']","10,001+ employees ", Software Development," San Diego, CA",6 days ago
Full Stack Java React Developer,First Derivative ,"$110,000/yr - $150,000/yr ",Full-time,Hybrid,"['Algorithms', 'Banking', 'CoreJava', 'FinancialServices', 'Microservices', 'ReactNative', 'React.js', 'ReduxThunk', 'Redux.js', 'SpringBoot']","1,001-5,000 employees ", Capital Markets," Manhattan, NY",6 days ago
Software Engineer Intern,Lockheed Martin ,,Full-time,Hybrid,"['Java', 'SCClearance']","10,001+ employees ", Defense and Space Manufacturing," Boulder, CO",3 weeks ago
Python Developer,C2R Ventures ,,Full-time,On-site,"['Airflow', 'Algorithms', 'CloudComputing', 'DataStructures', 'Databases', 'Extract', 'Transform', 'Load(ETL)', 'GoogleCloudPlatform(GCP)', 'NoSQL', 'Python(ProgrammingLanguage)', 'SQL']",11-50 employees , Staffing and Recruiting," New York, NY",6 days ago
Software Engineer,JPMorgan Chase & Co. ,,Full-time,On-site,"['BusinessRequirements', 'DefiningRequirements', 'DesignSpecifications', 'Documentation', 'NDM', 'ProjectPlanning', 'SoftwareDesign', 'SoftwareDevelopment', 'SoftwareDevelopmentLifeCycle(SDLC)', 'TechnicalRequirements']","10,001+ employees ", Financial Services," Plano, TX  1 week ago",1 week ago
Principal Software Engineer (UI),Rite-Hite ,,Full-time,On-site,"['Business', 'BusinessDevelopment', 'Communication', 'English', 'Forecasting', 'ProductService', 'SalesProcesses', 'Salesforce.com', 'SkillDevelopment', 'Teamwork']","1,001-5,000 employees ", Machinery Manufacturing," Milwaukee, WI",6 days ago
Entry level computer engineer,Revature ,,Full-time,On-site,"['C(ProgrammingLanguage)', 'C#', 'C++', 'CascadingStyleSheets(CSS)', 'HTML', 'Java', 'JavaScript', 'Node.js', 'Python(ProgrammingLanguage)', 'React.js']","1,001-5,000 employees ", IT Services and IT Consulting," New Brunswick, NJ",6 days ago
Staff Software Engineer,SiriusXM ,"$101,000/yr - $175,000/yr (from job description) ",Full-time,Hybrid,"['BusinessRequirements', 'Communication', 'ContinuousDelivery(CD)', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'Microservices', 'ProposalWriting', 'ServiceWork', 'SoftwareDevelopment', 'TechnicalAdvisory', 'UserExperience(UX)']","1,001-5,000 employees ", Entertainment," New York, NY",6 days ago
.NET Developer,Saxon AI ,,Full-time,Hybrid,"['.NETFramework', 'AmazonWebServices(AWS)', 'Angular', 'C#', 'DatabaseDesign', 'DockerProducts', 'Kubernetes', 'MicrosoftAzure', 'SQL', 'SoftwareDevelopment']",201-500 employees , IT Services and IT Consulting," Sacramento, CA",6 days ago
Power BI Developer - US,Pattern Learning AI - Career & Tech Recruitment Reimagined! ,"$67,000/yr - $70,000/yr (from job description) ",Full-time,Remote,"['BusinessIntelligence(BI)', 'BusinessIntelligenceTools', 'BusinessRequirements', 'DataAnalytics', 'DataVisualization', 'FFIEC', 'GraphicDesign', 'ISO27001', 'PaymentCardIndustryDataSecuritySt', 'ard(PCIDSS)', 'SecurityMetrics']",11-50 employees , Staffing and Recruiting," Newark, NJ",1 week ago
Lead Software Engineer,Understanding Recruitment ,"$180,000/yr - $225,000/yr ",Full-time,Hybrid,"['ApplicationProgrammingInterfaces(API)', 'ArtificialIntelligence(AI)', 'BigData', 'Dashboards', 'DataGovernance', 'DataPrivacy', 'Front-EndDevelopment', 'React.js', 'TeamLeadership', 'TypeScript']",51-200 employees , Staffing and Recruiting," San Francisco, CA",2 weeks ago
Software Engineer,JPMorgan Chase & Co. ,,Full-time,On-site,"['ApplicationDevelopment', 'Bitbucket', 'BusinessRequirements', 'DefiningRequirements', 'DesignSpecifications', 'JobSkills', 'RepresentationalStateTransfer(REST)', 'SoftwareDevelopment', 'TechnicalRequirements', 'WebServices']","10,001+ employees ", Financial Services," Columbus, OH  1 week ago",1 week ago
"Embedded Software Dev Engineer, Project Kuiper",Amazon ,"$115,000/yr - $223,600/yr (from job description) ",Full-time,On-site,"['CodeReview', 'CodingSt', 'ards', 'ComputerScience', 'ConceptArt', 'ExportControls', 'Programming', 'ProgrammingLanguages', 'Prototyping', 'SoftwareDevelopment', 'TelecommunicationServices']","10,001+ employees ", Software Development," Redmond, WA Reposted  6 hours ago",6 hours ago
2023109 Software Engineer,John Deere ,,Full-time,On-site,"['BusinessObjectsDataIntegrator', 'C++', 'ProxyServer']","10,001+ employees ", Machinery Manufacturing," Moline, IL  1 day ago",1 day ago
Mobile Test Automation Engineer,Visionaire Partners ,,Full-time,Remote,"['Android', 'Appium', 'ComputerScience', 'Java', 'MobileTesting', 'ScenarioTesting', 'Selenium', 'TestAutomation', 'TestCoverage', 'TestPlanning']",11-50 employees , Information Technology & Services," Georgia, United States",6 days ago
.NET Developer,Strategic Employment Partners (SEP) ,"$130,000/yr (from job description) ",Full-time,Hybrid,[],51-200 employees , Staffing and Recruiting," Chicago, IL",1 week ago
Quantitative Developer,Goliath Partners ,"$250,000/yr - $550,000/yr ",Full-time,On-site,[],1-10 employees , Staffing and Recruiting, Greater Chicago Area,7 hours ago
Application Developer,Marketlab ,,Full-time,Remote,"['AttitudeChange', 'Communication', 'Compensation', 'ComputerScience', 'DatabaseDesign', 'KnowledgeAcquisition', 'OrganizationSkills', 'ProblemSolving', 'ProjectManagement', 'WrittenCommunication']",51-200 employees , Hospitals and Health Care," Michigan, United States",6 days ago
Machine Learning Engineer,MANDO TECHNOLOGIES INC ,"$100,000/yr - $120,000/yr ",Full-time,On-site,"['Airflow', 'Algorithms', 'DataManipulation', 'DockerProducts', 'Gitlab', 'MachineLearning', 'Python(ProgrammingLanguage)']",51-200 employees , IT Services and IT Consulting," Frisco, TX",6 days ago
Software QA Engineer Intern,ASML ,,Full-time,Hybrid,"['B', 's', 'CustomerSatisfaction(CSAT)', 'DefiningRequirements', 'ProfessionalCommunication', 'RegressionTesting', 'SoftwareQualityAssurance', 'TestCases', 'TestPlanning', 'ToyotaProductionSystem', 'Troubleshooting']","10,001+ employees ", Semiconductor Manufacturing," San Jose, CA",6 days ago
Software Engineer Intern,IBM ,"$77,600/yr - $106,700/yr ",Full-time,On-site,['Python(ProgrammingLanguage)'],"10,001+ employees ", IT Services and IT Consulting," Yorktown Heights, NY Reposted  4 days ago",4 days ago
Software Engineer- Intern,Lockheed Martin ,"$20,904/yr - $67,288/yr (from job description) ",Full-time,On-site,['Python(ProgrammingLanguage)'],"10,001+ employees ", Defense and Space Manufacturing," Owego, NY  3 weeks ago",3 weeks ago
DevOps Engineer,The Intersect Group ,,Full-time,Remote,"['AWSCloudFormation', 'AmazonWebServices(AWS)', 'C#', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'DevOps', 'JavaScript', 'PHP', 'Python(ProgrammingLanguage)', 'React.js', 'Terraform']","501-1,000 employees ", Staffing and Recruiting, United States,6 days ago
Data Engineer,gWorks ,"$109,000/yr - $165,000/yr ",Full-time,Remote,"['AgileMethodologies', 'AmazonAurora', 'AmazonWebServices(AWS)', 'Cloud-NativeApplications', 'DataEngineering', 'DataMigration', 'PostgreSQL', 'QueryOptimization', 'SQL', 'Transact-SQL(T-SQL)']",51-200 employees , Software Development, United States,6 days ago
Software Engineer,Copart ,,Full-time,On-site,"['Java', 'PerformanceMotivation', 'SoftwareDevelopment']","5,001-10,000 employees ", Motor Vehicle Manufacturing," Dallas, TX",6 days ago
Software Engineering Co-Op,CAE ,,Full-time,On-site,"['C#', 'Communication', 'ContractRequirements', 'DefiningRequirements', 'JobSkills', 'Programming', 'Rack', 'ServiceOrientation(Social)', 'ServiceWork', 'Troubleshooting']","10,001+ employees ", Aviation and Aerospace Component Manufacturing," Tampa, FL Reposted  6 days ago",6 days ago
Quality Assurance Automation Engineer,Global Soft Technologies LLC ,,Full-time,Remote,"['Appium', 'Cucumber', 'GeneralDataProtectionRegulation(GDPR)', 'Healthcare', 'JMeter', 'Java', 'MedicalDevices', 'Selenium', 'TestNG', 'U.S.HealthInsurancePortability', 'AccountabilityAct(HIPAA)']",11-50 employees , Information Technology & Services, United States,6 days ago
"Backend Developer - NodeJS, Mongo",Energy Jobline ,,Full-time,On-site,"['ApplicationProgrammingInterfaces(API)', 'AzureKubernetesService(AKS)', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'JavaScript', 'MongoDB', 'NoSQL', 'Programming', 'RESTAPIs', 'RepresentationalStateTransfer(REST)', 'Syntax']",11-50 employees , Staffing and Recruiting," West Lafayette, IN",1 week ago
Software Engineer (P2),Censys ,"$100,000/yr - $136,000/yr (from job description) ",Full-time,Remote,"['Communication', 'DistributedSystems', 'EnterpriseSecurity', 'Go(ProgrammingLanguage)', 'IPv4', 'Maintainability', 'Serialization', 'SnowflakeCloud', 'TransportLayerSecurity(TLS)', 'X.509']",51-200 employees , Computer and Network Security," Ann Arbor, MI",6 days ago
Senior Backend Engineer - AdTech,Spotify ,"$156,275/yr - $223,250/yr (from job description) ",Full-time,On-site,"['Algorithms', 'Back-EndWebDevelopment', 'DataPipelines', 'DataProcessing', 'DataStructures', 'DefiningRequirements', 'Hacking', 'Java', 'JavaScript', 'SystemsDesign']","5,001-10,000 employees ", Musicians," New York, NY  6 days ago",6 days ago
"Senior iOS Engineer, Growth",LTK (formerly rewardStyle & LIKEtoKNOW.it) ,,Full-time,Remote,"['JSON', 'MobileApplications', 'Model-view-viewmodel(MVVM)', 'Objective-C', 'Swift(ProgrammingLanguage)', 'iOS']","501-1,000 employees "," Technology, Information and Internet"," Nashville, TN",1 week ago
Staff Software Engineer,Coupang ,"$138,000/yr - $297,000/yr (from job description) ",Full-time,Hybrid,"['Algorithms', 'C#', 'C++', 'ComputerScience', 'DistributedSystems', 'Java', 'Kotlin', 'Programming', 'Scala', 'SoftwareDevelopment']","10,001+ employees "," Technology, Information and Internet"," Seattle, WA",6 days ago
Entry level computer engineer,Revature ,,Full-time,On-site,"['C(ProgrammingLanguage)', 'C#', 'C++', 'CascadingStyleSheets(CSS)', 'Java', 'JavaScript', 'Node.js', 'Python(ProgrammingLanguage)', 'React.js', 'SQL']","1,001-5,000 employees ", IT Services and IT Consulting," Shelter Island Heights, NY",6 days ago
BI Solutions Developer,Zaddy Solutions ,"$110,000/yr - $140,000/yr ",Full-time,On-site,"['BusinessAnalysis', 'BusinessIntelligence(BI)', 'DataWarehousing', 'Domo', 'MicrosoftPowerBI', 'SQL', 'SQLServerIntegrationServices(SSIS)', 'SQLServerReportingServices(SSRS)', 'Tableau']",1-10 employees , Staffing and Recruiting," Columbus, Ohio Metropolitan Area",6 days ago
Java Developer,Cynet Systems ,,Full-time,On-site,[],"1,001-5,000 employees ", Information Technology & Services," Whippany, NJ",3 weeks ago
System Engineer,AIRSYS Global ,,Full-time,On-site,"['AttentiontoDetail', 'AutoCAD', 'ComputationalFluidDynamics(CFD)', 'ElectricalEngineering', 'English', 'FluidDynamics', 'MicrosoftExcel', 'MicrosoftPowerPoint', 'ProblemSolving', 'SOLIDWORKS']","501-1,000 employees ", Mechanical Or Industrial Engineering," Anderson, SC",6 days ago
2023110 Software Engineer,John Deere ,,Full-time,On-site,"['AmazonWebServices(AWS)', 'C++', 'CascadingStyleSheets(CSS)', 'HTML', 'IDoc', 'Interfaces', 'Java', 'JavaScript', 'Middleware', 'SoftwareSolutions']","10,001+ employees ", Machinery Manufacturing," Moline, IL",1 day ago
Software Test Engineer,Apt ,,Full-time,On-site,"['Behavior-DrivenDevelopment(BDD)', 'CascadingStyleSheets(CSS)', 'JUnit', 'Java', 'JavaScript', 'Jenkins', 'SQL', 'Selenium', 'SoftwareTesting', 'TestCases']",11-50 employees , Staffing and Recruiting," Memphis, TN",6 days ago
"Full-Stack Software Engineer, Integrations & Internal Tools",Seesaw Learning ,"$134,400/yr - $186,426/yr (from job description) ",Full-time,Remote,"['Back-EndWebDevelopment', 'Comm', 'ComplexSystems', 'DefiningRequirements', 'Documentation', 'FrameworkDesign', 'Interoperability', 'Stack', 'WebApplications', 'WebTechnologies']",201-500 employees , Software Development, United States,6 days ago
Actimize Java Developer,Matrix-IFS ,,Full-time,Hybrid,"['CoreJava', 'IBMDb2', 'Java', 'JavaScript', 'MicrosoftSQLServer', 'Perl', 'Python(ProgrammingLanguage)', 'SQL', 'Servlets', 'Tomcat']","10,001+ employees ", IT Services and IT Consulting," New York, NY",6 days ago
Software Engineer Intern,Bastian Solutions ,,Full-time,Hybrid,"['DefiningRequirements', 'Python(ProgrammingLanguage)']","1,001-5,000 employees "," Transportation, Logistics, Supply Chain and Storage"," Meridian, ID",1 month ago
Azure DevOps Engineer,Mainz Brady Group ,,Full-time,Remote,"['ArtificialIntelligence(AI)', 'AzureDevOpsServices', 'DataScience', 'DevOps', 'Infrastructure', 'MachineLearning', 'MachineTools', 'MicrosoftAzure', 'SoftwareDevelopment', 'TestAutomation']",51-200 employees , Staffing and Recruiting, United States,6 days ago
Jr. Dynamics 365 Developer,Addison Group ,,Full-time,Hybrid,"['Dynamics', 'ImplementationPlans', 'MicrosoftDynamics', 'MicrosoftDynamics365', 'PortalDevelopment', 'WorkloadPrioritization']","1,001-5,000 employees ", Staffing and Recruiting," Washington, DC",1 week ago
Java Full Stack Developer,DISYS ,,Full-time,On-site,"['AmazonWebServices(AWS)', 'Full-StackDevelopment', 'Java', 'ObjectOrientedDesign', 'PerformanceMotivation', 'SoftwareConfigurationManagement', 'SpringBoot', 'SpringFramework', 'Stack', 'TechnicalDesign']","1,001-5,000 employees ", IT Services and IT Consulting," Salt Lake City, UT",6 days ago
Software Development Engineer,Orion Innovation ,,Full-time,On-site,"['AcceptanceTesting', 'Java', 'Methodology', 'ProblemSolving', 'ProductionImplementation', 'Quickness', 'SystemsDesign', 'Triage', 'Troubleshooting', 'UserAcceptanceTesting']","5,001-10,000 employees ", IT Services and IT Consulting," Berkeley Heights, NJ",6 days ago
Principal Software Engineer I,Juno Search Partners ,,Full-time,Remote,"['.NETCore', '.NETFramework', 'AmazonWebServices(AWS)', 'C#', 'DesignPatterns', 'JavaScript', 'JavaScriptFrameworks', 'RESTAPIs', 'SQL', 'UnitTesting']",51-200 employees , Staffing and Recruiting, United States,6 days ago
Java Developer,Diverse Lynx ,,Full-time,Hybrid,"['Java', 'JavaDatabaseConnectivity(JDBC)', 'JavaVirtualMachine(JVM)', 'JavaServerPages(JSP)', 'KnowledgeAcquisition', 'Model-View-Controller(MVC)', 'Object-OrientedProgramming(OOP)', 'Programming', 'RepresentationalStateTransfer(REST)', 'VirtualMachines']","1,001-5,000 employees ", Software Development," Jersey City, NJ",1 week ago
Data Engineer,Selby Jennings ,,Full-time,Hybrid,"['Airflow', 'Fixed-IncomeInvesting', 'Git', 'GlobalMacro', 'Jenkins', 'Plotly', 'Python(ProgrammingLanguage)', 'SQL', 'SQLDatabaseAdministration', 'TimeSeriesAnalysis']","1,001-5,000 employees ", Professional Services," New York, NY",6 days ago
DevOps Engineer,Optomi ,,Full-time,Remote,"['AmazonWebServices(AWS)', 'Bitbucket', 'ContinuousIntegration(CI)', 'ContinuousIntegration', 'ContinuousDelivery(CI/CD)', 'DevOps', 'ElasticStack(ELK)', 'Git', 'Jenkins', 'SoftwareDevelopment', 'Terraform']","501-1,000 employees ", IT Services and IT Consulting, United States,6 days ago
Software Engineer,Adobe ,"$101,500/yr - $194,300/yr (from job description) ",Full-time,On-site,"['CodeIgniter', 'Debugging', 'DesignPatterns', 'Doctrine(PHP)', 'Object-OrientedProgramming(OOP)', 'Pattern', 'Profiler', 'Programming', 'WebFramework', 'Zend']","10,001+ employees ", Software Development," Austin, TX Reposted  2 weeks ago",2 weeks ago
Software Design Engineer,Brunswick Corporation ,,Full-time,On-site,"['DefiningRequirements', 'DevelopmentTesting', 'FunctionalVerification', 'JUnit', 'Model-view-viewmodel(MVVM)', 'Robolectric', 'ServiceWork', 'SoftwareDevelopment', 'WorkingExperience']","10,001+ employees ", Manufacturing," Tulsa, OK  12 hours ago",12 hours ago
"Software Development Engineer II, Talent Development Tech (TDT)",Amazon ,"$115,000/yr - $223,600/yr (from job description) ",Full-time,On-site,"['Alchemy', 'AmazonWebServices(AWS)', 'CodingSt', 'ards', 'HTML', 'Java', 'Programming', 'ProgrammingLanguages', 'SoftwareDevelopment', 'Troubleshooting', 'TypeScript']","10,001+ employees ", Software Development," Seattle, WA",12 hours ago
Software Engineering Intern,Altitude AI ,,Full-time,On-site,"['Algorithms', 'DefiningRequirements', 'MotionPlanning', 'Python(ProgrammingLanguage)', 'SoftwareDevelopment']",1-10 employees , Software Development," Salt Lake City, UT",1 week ago
